REId,name_short,v_full,d_losses,d_grid_subscription,d_grid_connection,d_feed_in,d_capacity_reserve,d_capex_adj,d_cable
REL00049,Grästorps Energi,0.4172390431132822,0.07162656658556976,-0.9625553415860466,-0.001529998941096622,0.3249622218812753,0.0,0.09050767845009133,0.06298363377175153
REL00062,Göteborg Energi,-0.434596521942332,-0.030865442424177214,-0.11070296779591704,-0.0015696045217672427,0.00901310042358272,0.0,0.06452460663758375,0.07092047504021481
REL00064,Habo Kraft,1.4793899335287186,-0.11327107286474014,0.18980932545200613,-0.007162787759740219,0.023671889925380718,0.0,-0.00013344240208379432,-0.14729113678995098
REL00067,Hallstaviks Elverk,1.3843377515870836,-0.10559718858291767,1.5184543506109316,-0.008647546758511204,-0.037999937466004496,-0.0024882548427695994,0.36543423437769285,0.06716638173946965
REL00072,Herrljunga Elektriska,0.6551426099816293,-0.10857407811679654,0.6546770194832519,-0.0015191761976396378,0.006208648708638798,0.0,0.13128893833040944,0.06863874134050985
REL00074,Hjärtums Elförening,0.6141034132841616,0.14894296290666187,-1.0629676310025538,-0.0015210358569772708,0.7889494460211033,0.0,-0.054514185093790246,0.06872288107002689
REL00075,Hofors Elverk,-0.434596521942332,-0.05483156303144332,-0.8267813189017481,-0.0015696045217672427,0.00901310042358272,0.0,0.06452460663758375,0.07092047504021481
REL00077,Härnösand Elnät,0.85977079934898,-0.022810811370410633,-0.6408200947960241,-0.004309310787631304,0.07108776767801306,0.0,0.2310384762384432,0.06822125236156662
REL00078,Härryda Energi,1.7610301314248566,-0.045105346812679414,-0.06342997843213904,-0.006744432913530218,-0.01503597459122652,-0.0007365164883088582,0.08780719517711422,0.06642226997395362
REL00080,Höganäs Energi,0.9559350257908772,0.05917673102835419,0.05722859253731727,0.0030364604839183684,0.10708836572284053,-0.0010819075616730345,0.08773039428557894,-0.03545310033767901
REL00083,Jukkasjärvi,1.4163216451622551,-0.03214850958690452,-0.10220940726730632,0.09925973664637322,-0.0035889954675960567,0.0,0.11328814571143209,-0.4081384646947406
REL00085,Jämtkraft,0.7754680934274116,0.09205277417332347,-0.8407958754024003,-0.009646377030603226,-0.019114590394031516,-0.008558359150878658,0.12798348332845322,0.06404702544484664
REL00086,Jönköping Energi,0.4852897310430704,0.14014297482083382,-0.8324302020942254,0.08079926254320746,0.18026479930031147,-0.0007540845391673656,0.2109923507880307,0.06898787440197118
REL00087,Kalmar Energi,-0.027477119682228768,-0.02414690645612394,0.2964164344641862,-0.03368994691992366,-0.09558912440021938,-0.0004173413144181737,0.02794622074544506,0.06993625337994303
REL00090,Karlskoga Elnät,0.7998239713284949,-0.07931071903557463,-0.17544112944056778,0.04394873159228041,-0.10806928393960469,-0.0010694286421530919,0.06684134566758981,0.0004857698353344375
REL00091,Affärsverken Karlskrona,1.476978759168479,-0.015781385691648886,0.20527151211402472,-0.008488870724532305,0.01193646875510268,0.0,-0.034069395788782764,0.039128120429055
REL00092,Karlstads Elnät,-0.13988127483396395,0.016123015093327808,-0.7434134602063769,-0.022472069060119892,0.2773507706558931,-0.00017146810948887037,-0.1938397426280436,0.061303541226609415
REL00093,Tekniska verken Katrineholm,-0.0201956014861282,-0.11915362981006483,-0.28359139401000766,-0.0015501686018049021,-0.021856310116363797,0.0,0.40506146350925976,-0.0201956014861282
REL00098,Kristinehamns Elnät,1.6589990395437404,-0.04436723466416659,-0.0032888679974307777,-0.014177276238314107,0.014147798939645462,0.0,0.03112405165495158,-0.020679825316771705
REL00100,Kungälv Energi,0.4528433991197067,0.13032513641770826,-0.42938771281018084,-0.010956365431225024,0.016235626307992135,0.0,-0.09202305484070639,0.06905483740728968
REL00103,Landskrona Energi,0.2650205521006699,-0.08865455688853441,0.2906762048498601,-0.010926797350085948,-0.1580563930392076,0.0,0.08001990788801816,-0.2104971145819201
REL00106,Lerum Energi,0.4024170871655963,-0.009449547727768959,-0.5130721074675826,-0.020334287370582516,0.018102608134484832,-0.0029257199459342687,-0.06019365192355686,0.06915907993338966
