REId,name_short,urbanity_index,req_full,kr_full,eff_offA,req_offA,kr_offA,eff_offB,req_offB,kr_offB,dA_pp,dB_pp,dA_kr,dB_kr,req_full_pp
REL00235,Värnamo Elnät,0.5013049213425366,0.00831815812332315,9106.673781156585,0.81979083,0.006730334148782102,7356.642623790851,0.79658845,0.008108129023715493,8874.870925763546,0.15878239745410472,0.021002909960765592,1750.0311573657345,231.80285539303986,0.8318158123323149
REL00239,Västerviks Elnät,0.44640949627232435,-0.003178743269362183,-2796.6356951216476,0.96300985,-0.0021595887941359138,-1901.9282128386003,0.98196671,-0.0033961268485313,-2987.2387744248363,-0.10191544752262693,0.0217383579169117,-894.7074822830473,190.60307930318868,-0.3178743269362183
REL00242,Västra Orust Energi,0.13882593067110735,0.013897341807128205,7132.987770447263,0.73570179,0.01184213091761932,6065.646003913735,0.70374915,0.013724591325862345,7043.104625942242,0.2055210889508885,0.01727504812658598,1067.3417665335282,89.88314450502094,1.3897341807128205
REL00243,Växjö Energi,0.7577014869053984,0.007747335410993594,21196.98678431652,0.80483529,0.007645185868045301,20915.365402289874,0.80594348,0.007536949056978104,20617.02424842793,0.010214954294829326,0.021038635401549044,281.62138202664573,579.9625358885896,0.7747335410993594
REL00244,Ystad Energi,0.5990176207331452,0.010952487719289028,13498.314175031548,0.76030293,0.010354638484624035,12753.872215055315,0.75180491,0.010829070528719953,13344.562541072515,0.05978492346649933,0.012341719056907507,744.4419599762332,153.75163395903292,1.0952487719289028
REL00246,Ålem Energi,0.35560004785331883,0.014051108733259987,4698.977911879065,0.70448873,0.013720017073304946,4586.735271480891,0.69934025,0.013989002866815259,4677.917917105784,0.033109165995504064,0.006210586644472826,112.24264039817353,21.059994773280778,1.4051108733259987
REL00249,Årsunda Kraft,0.18394757686224592,0.012958150359671405,2133.3716025905037,0.74187424,0.011469534037457763,1885.4837370454998,0.71995355,0.012750995438172819,2098.831733807559,0.14886163222136428,0.020715492149858683,247.88786554500393,34.53986878294472,1.2958150359671405
REL00255,Östra Kinds Elkraft,0.11093080736465062,-0.002938320869263822,-1270.2631055972736,0.98031004,-0.0032496712550703633,-1404.4254020700564,0.97648113,-0.0030499415848945777,-1318.370600984615,0.03113503858065414,0.011162071563075582,134.16229647278283,48.10749538734149,-0.2938320869263822
REL00257,Övik Energi,0.6555435991698733,,,,,,,,,,,,,
REL00267,Mälarenergi,0.35775291209121707,0.003001965233704329,24639.72710379293,0.86203731,0.004132493722855957,33957.32090154011,0.87785568,0.0031135028507691676,25558.063392584183,-0.11305284891516276,-0.011153761706483856,-9317.593797747177,-918.3362887912517,0.3001965233704329
REL00332,Tidaholms Elnät,0.22378315154773937,0.011935746469624586,9040.965196982086,0.74090522,0.011528055699080664,8728.592634200595,0.73693049,0.011727962761836519,8881.72973423731,0.040769077054392255,0.020778370778806732,312.37256278149107,159.23546274477667,1.1935746469624586
REL00364,Österlens Kraft,0.4264334924455975,0.014574057780031735,11722.64337034792,0.71901891,0.012847130277308771,10315.759940666274,0.68701112,0.01472731229281532,11847.729139119065,0.17269275027229636,-0.015325451278358493,1406.8834296816458,-125.08576877114501,1.4574057780031735
REL00570,Västerbergslagens Elnät,0.3181146944984618,-0.004318594304211887,-13805.216638203801,1.0,-0.004494700294720655,-14365.643192055893,1.0,-0.00453672564467511,-14499.352292648957,0.017610599050876807,0.021813134046322347,560.4265538520922,694.1356544451555,-0.4318594304211887
REL00576,Härjeåns,0.0898969303609096,0.0024803018858086112,8123.614032806717,0.93141368,-0.00017788996162859672,-581.0877786034267,0.83691935,0.005638722212006453,18526.65939729561,0.2658191847437208,-0.31584203261978416,8704.701811410143,-10403.045364488895,0.24803018858086112
REL00584,Umeå Energi,0.40459722802605214,-0.004318594304211887,-21036.527178209417,1.0,-0.004494700294720655,-21890.51076575228,1.0,-0.00453672564467511,-22094.258030450466,0.017610599050876807,0.021813134046322347,853.9835875428616,1057.7308522410494,-0.4318594304211887
REL00585,Götene Elförening,0.18726518845701703,-0.004318594304211887,-4914.8005461733055,1.0,-0.004494700294720655,-5114.318221639545,1.0,-0.00453672564467511,-5161.920050560111,0.017610599050876807,0.021813134046322347,199.51767546623978,247.1195043868056,-0.4318594304211887
REL00590,LKAB Nät,0.771518744849712,0.005079299245099866,770.0263066116897,0.80713101,0.007504915247606325,1140.5149379393738,0.83354476,0.005846042007965568,886.944988906257,-0.24256160025064588,-0.0766742762865702,-370.48863132768406,-116.91868229456725,0.5079299245099866
REL00594,VänerEnergi,0.3923288454193193,0.005829474942383506,6844.875559406619,0.82119807,0.006644122785830264,7807.7798840620835,0.83725845,0.005617882325746004,6595.031319434367,-0.08146478434467586,0.02115926166375015,-962.9043246554647,249.84423997225167,0.5829474942383506
REL00824,Skellefteå Kraft,0.16561972286974677,-0.004318594304211887,-25356.577133017272,1.0,-0.004494700294720655,-26385.93433273091,1.0,-0.00453672564467511,-26631.523026586823,0.017610599050876807,0.021813134046322347,1029.3571997136387,1274.9458935695511,-0.4318594304211887
REL00885,Gävle Energi,0.5458427171833576,-0.004318594304211887,-13920.12142721339,1.0,-0.004494700294720655,-14485.212572474175,1.0,-0.00453672564467511,-14620.034572371535,0.017610599050876807,0.021813134046322347,565.0911452607852,699.9131451581452,-0.4318594304211887
REL00886,Kraftringen,0.3962879831650569,0.012921166564947129,132916.6686085448,0.72103327,0.012725941236700455,130882.88328890028,0.70395453,0.013712269185838677,141166.16365458549,0.019522532824667316,-0.07911026208915484,2033.7853196445212,-8249.495046040684,1.2921166564947129
REL00899,Kvänumbygdens Energi,0.08538360228844111,-0.004318594304211887,-3872.290349360655,1.0,-0.004494700294720655,-4029.487037603951,1.0,-0.00453672564467511,-4066.9917340833526,0.017610599050876807,0.021813134046322347,157.1966882432962,194.70138472269764,-0.4318594304211887
REL00904,Öresundskraft,0.6563609894472228,0.007902786902654224,66996.52426869248,0.78804148,0.008669525959699609,73552.9910887625,0.80339741,0.007692497919575159,65200.07003166295,-0.07667390570453847,0.02102889830790655,-6556.466820070025,1796.454237029524,0.7902786902654224
REL00936,Njudung Vetlanda,0.5592213755661645,0.006954935064422463,5570.590800266395,0.83140885,0.006017918098806918,4815.567925117004,0.81890355,0.00674405143495882,5400.543483351783,0.09370169656155447,0.021088362946364292,755.0228751493905,170.04731691461166,0.6954935064422463
REL00937,Tranås Energi,0.3702696628485445,0.009659996229676615,8777.55058709173,0.76334993,0.0101699456537232,9245.62937720032,0.77453484,0.00945080375056584,8585.671735764243,-0.050994942404658516,0.020919247911077576,-468.0787901085896,191.8788513274867,0.9659996229676615
REL00938,Hedemora Elnät,0.3181563655415601,0.015218710569559812,17441.64875621226,0.668604,0.015866150498792475,18195.43380478352,0.68223421,0.015012936928492815,17202.278576184544,-0.06474399292326627,0.020577364106699747,-753.7850485712588,239.37018002771583,1.5218710569559812
REL00944,Linde Energi,0.22298975338339688,-0.004318594304211887,-6212.23588189275,1.0,-0.004494700294720655,-6464.4233004784855,1.0,-0.00453672564467511,-6524.591314802954,0.017610599050876807,0.021813134046322347,252.18741858573594,312.3554329102044,-0.4318594304211887
REL00945,Gotlands Elnät,0.143250224546604,0.0075114983496151755,41349.011836168705,0.81774311,0.006855743515688628,37714.49812350833,0.77873568,0.00919545986000836,50704.130191528544,0.06557548339265473,-0.16839615103931838,3634.513712660373,-9355.118355359838,0.7511498349615175
REL00958,Vimmerby Energi,0.5930732360569358,0.011205406758994396,6088.985417918586,0.75830492,0.010475692195036856,5688.308388630341,0.74902626,0.010997172327154026,5974.587219935904,0.07297145639575398,0.02082344318403706,400.67702928824474,114.39819798268218,1.1205406758994396
REL00959,Åsele Elnät,0.30844366121337025,0.0054661673500289165,963.3474407934868,0.85159915,0.0047762378650046955,841.1749684092354,0.84317042,0.005254345187951204,925.820157441763,0.0689929485024221,0.021182216207771276,122.17247238425148,37.527283351723895,0.5466167350028917
REL00965,Sörbylunds Elnät,0.0,,,,,,,,,,,,,
REL01010,Sandviken Energi,0.4106107500215127,0.005012984470797566,8472.570169074914,0.83762985,0.0056358238491831525,9531.1810603975,0.85053592,0.004800875512388059,8112.35864643788,-0.06228393783855868,0.021210895840950705,-1058.6108913225853,360.21152263703334,0.5012984470797566
REL01012,Brittedals Elnät,0.16619959012359106,0.01673462073253318,11892.058618184936,0.66839838,0.015878408736613947,11273.95548887803,0.65454845,0.016663615305386514,11840.759565381286,0.08562119959192316,0.007100542714666425,618.1031293069063,51.29905280364983,1.6734620732533179
REL03009,Dala Energi,0.3380248106895206,0.00849994778774188,28764.854845911526,0.76400575,0.010130180104197306,34337.69068678348,0.7797576,0.009133314148072946,30927.82561213822,-0.16302323164554267,-0.06333663603310669,-5572.8358408719505,-2162.970766226692,0.8499947787741879
REL03015,Falu Elnät,0.45032817224397464,0.008193840220370285,24388.761542207885,0.76829496,0.00986998861318611,29427.057527577752,0.78190478,0.009002700921681317,26817.998229093457,-0.16761483928158238,-0.08088607013110316,-5038.295985369867,-2429.2366868855715,0.8193840220370285
REL03016,Vaggeryds Elverk,0.24732649924607664,-0.004318594304211887,-2873.07881040331,1.0,-0.004494700294720655,-2989.7122323087615,1.0,-0.00453672564467511,-3017.539161341438,0.017610599050876807,0.021813134046322347,116.63342190545154,144.46035093812816,-0.4318594304211887
REL03019,Trelleborgs Elnät,0.6516220904006325,0.014663120130238738,24583.822802740353,0.71603552,0.01302653875088966,21804.258836542336,0.69119921,0.014476696249631438,24266.74502573989,0.1636581379349078,0.018642388060730042,2779.5639661980167,317.07777700046427,1.4663120130238738
REL03028,E.ON,0.26990296798739494,0.006316684925377292,642666.7483950595,0.82811329,0.006220155342165246,632784.6332962818,0.8293202,0.006105399617843288,621039.110276878,0.009652958321204608,0.021128530753400376,9882.115098777693,21627.638118181494,0.6316684925377292
REL03030,Vattenfall,0.2657402088408477,0.008749473187432466,831092.174085967,0.78081768,0.009109184072102927,865571.5716813449,0.78950922,0.008539713493663115,810997.4571738018,-0.03597108846704611,0.020975969376935133,-34479.39759537787,20094.716912165168,0.8749473187432466
REL03035,Ellevio,0.2590984038780009,0.004893347289659733,354167.87027116725,0.87929676,0.0030653416954320445,221456.34242214513,0.8524787,0.0046811625325795525,338738.60173256206,0.18280055942276885,0.021218475708018047,132711.52784902212,15429.268538605189,0.4893347289659733
REL03038,Lidköping Elnät,0.27250456347022606,-0.004318594304211887,-8312.437108853655,1.0,-0.004494700294720655,-8649.882771976057,1.0,-0.00453672564467511,-8730.392083686926,0.017610599050876807,0.021813134046322347,337.44566312240204,417.95497483327017,-0.4318594304211887
REL03041,Hjo Elnät,0.6790996484925982,0.009821717872392943,3140.1082848963197,0.74998083,0.010979557378433258,3514.348571835532,0.75824456,0.010439164096856635,3339.5737774886443,-0.11578395060403146,-0.061744622446369135,-374.2402869392122,-199.4654925923246,0.9821717872392943
REL03042,Skara Elnät,0.5448457037616468,-1.4934709565039839e-05,-9.148912691358838,0.93904002,-0.0006551322662938786,-401.07321303383486,0.93158776,-0.00023026061146613763,-141.02588719989058,0.06401975567288387,0.02153259019010978,391.92430034247604,131.87697450853173,-0.0014934709565039839
REL03043,Karlsborgs Elnät,0.4078532415623899,0.011894607712547245,5037.282446680059,0.73595362,0.011826937377075186,5008.285622683621,0.69961569,0.013972490174032792,5929.558733800195,0.00676703354720587,-0.20778824614855473,28.996823996438252,-892.2762871201357,1.1894607712547245
REL03044,Ulricehamn Energi,0.2884625673365829,0.008003922067881142,7722.250548333129,0.80164718,0.007839885235646049,7562.745793835575,0.77030365,0.009707796709905514,9382.135088174804,0.01640368322350927,-0.17038746420243722,159.50475449755413,-1659.8845398416752,0.8003922067881142
REL03047,Karlshamn Elnät,0.6651580206349894,0.008861595756980423,5648.204520059975,0.81177396,0.0072210474989058415,4595.007336629333,0.78766745,0.008651906021156952,5513.396255486157,0.16405482580745812,0.02096897358234706,1053.1971834306423,134.80826457381772,0.8861595756980423
REL03049,Alingsås Energi,0.6318960581143932,0.009308208758999514,11429.747100807457,0.80050658,0.007909514812099339,9698.686331944195,0.78032511,0.009098797375003631,11170.267031101164,0.13986939469001758,0.020941138399588333,1731.0607688632626,259.48006970629285,0.9308208758999514
REL03050,Näckåns Elnät (Viggafors),0.0,0.00029948481140840144,7.0012866298485585,0.99655488,-0.004276522336772448,-99.51910656880874,0.9265549,8.436198023398234e-05,1.9717706367255914,0.45760071481808495,0.02151228311744191,106.5203931986573,5.029515993122967,0.029948481140840144
