REId,name_short,urbanity_index,req_full,kr_full,eff_offA,req_offA,kr_offA,eff_offB,req_offB,kr_offB,dA_pp,dB_pp,dA_kr,dB_kr,req_full_pp
REL00098,Kristinehamns Elnät,0.4365091791867858,0.016589990395437404,18919.634811228556,0.65384728,0.016278749878887888,18558.911564015336,0.6441326,0.01679678864860512,19159.43415587418,0.03112405165495158,-0.020679825316771705,360.72324721322,-239.79934464562393,1.6589990395437404
REL00100,Kungälv Energi,0.2969249237750778,0.004528433991197067,9661.571306945476,0.83284279,0.005448664539604131,11635.617637176689,0.85796795,0.0038378856171241704,8182.609931091154,-0.09202305484070639,0.06905483740728968,-1974.0463302312128,1478.961375854322,0.4528433991197067
REL00103,Landskrona Energi,0.753839736495728,0.002650205521006699,4655.3090761066505,0.89105418,0.0018500064421265172,3247.0926803003968,0.8431013,0.0047551766668259,8370.469092764695,0.08001990788801816,-0.2104971145819201,1408.2163958062538,-3715.1600166580447,0.2650205521006699
REL00106,Lerum Energi,0.5986447026154679,0.004024170871655963,6588.035615545237,0.8462036,0.004626107390891532,7578.035792785136,0.86614011,0.0033325800723220667,5452.049183364186,-0.06019365192355686,0.06915907993338966,-990.0001772398991,1135.986432181051,0.4024170871655963
REL00111,Tekniska verken Linköping,0.0896313106478756,-0.002586823150839579,-12084.294767610721,1.0,-0.0049912112857991575,-23260.353814316433,0.95746686,-0.0023670366645236474,-11059.996977198149,0.24043881349595786,-0.021978648631593156,11176.059046705712,-1024.2977904125728,-0.2586823150839579
REL00112,Ljungby Energi,0.6882063203235967,0.00495123220254845,3985.4797214474274,0.83725615,0.005177179708368174,4168.297203312548,0.81794578,0.00630160588737283,5079.313324805435,-0.022594750581972356,-0.13503736848243797,-182.8174818651205,-1093.8336033580072,0.495123220254845
REL00113,Ljusdal Elnät,0.29418893428541065,0.005494820076471285,3303.7176506232054,0.84932775,0.004433477612096448,2662.766190990782,0.83822676,0.005055395721971667,3038.18185279766,0.1061342464374837,0.04394243544996179,640.9514596324234,265.53579782554516,0.5494820076471285
REL00118,Luleå Energi,0.3161341185758817,-0.00434596521942332,-13447.978127338143,1.0,-0.0049912112857991575,-15434.63901799174,1.0,-0.005055169969825468,-15631.422718371326,0.06452460663758375,0.07092047504021481,1986.6608906535967,2183.4445910331833,-0.434596521942332
REL00121,LEVA i Lysekil,0.20780649122228856,0.00960144988483913,8664.298720455856,0.80521851,0.007142977642355719,6429.958982843615,0.77506664,0.008921272841565298,8045.036657154837,0.24584722424834116,0.0680177043273833,2234.339737612241,619.2620633010192,0.960144988483913
REL00123,Malung-Sälens Elnät,0.13913269422598087,0.018244601098569957,53706.627416466086,0.54561494,0.018244601098569957,53706.627416466086,0.50005324,0.018244601098569957,53706.627416466086,0.0,0.0,0.0,0.0,1.8244601098569957
REL00126,Mellersta Skånes Kraft,0.13694612344645912,0.012596431312691392,4277.753929138234,0.73503743,0.011409440958719097,3870.0551394498207,0.72553348,0.011922279798743052,4046.083250401675,0.11869903539722948,0.067415151394834,407.69878968841294,231.67067873655878,1.2596431312691392
REL00127,Mjölby Kraft,0.2627599154232074,0.010819195914448576,13988.231038068248,0.76220793,0.009764097625856838,12610.773080404568,0.71567631,0.012516309817200089,16209.930157075738,0.10550982885917382,-0.16971139027515125,1377.4579576636806,-2221.6991190074896,1.0819195914448576
REL00128,Mölndal Energi,0.720588911456151,-0.0022929932717358215,-3527.288020914022,0.97084943,-0.0031468797017187855,-4836.681020325226,0.96642366,-0.002931309317436681,-4506.32566981939,0.0853886429982964,0.06383160457008596,1309.392999411204,979.0376489053679,-0.22929932717358215
