reid,nf_norm,nf_obs,ug_norm,ug_obs,k_upstream,cemi4_norm,cemi4_obs,aif_a_1_obs,aif_a_2_obs,aif_a_3_obs,aif_a_4_obs,aif_a_5_obs,aif_a_6_obs,aif_o_1_obs,aif_o_2_obs,aif_o_3_obs,aif_o_4_obs,aif_o_5_obs,aif_o_6_obs,aif_a_1_norm,aif_a_2_norm,aif_a_3_norm,aif_a_4_norm,aif_a_5_norm,aif_a_6_norm,aif_o_1_norm,aif_o_2_norm,aif_o_3_norm,aif_o_4_norm,aif_o_5_norm,aif_o_6_norm,ait_a_1_obs,ait_a_2_obs,ait_a_3_obs,ait_a_4_obs,ait_a_5_obs,ait_a_6_obs,ait_o_1_obs,ait_o_2_obs,ait_o_3_obs,ait_o_4_obs,ait_o_5_obs,ait_o_6_obs,ait_a_1_norm,ait_a_2_norm,ait_a_3_norm,ait_a_4_norm,ait_a_5_norm,ait_a_6_norm,ait_o_1_norm,ait_o_2_norm,ait_o_3_norm,ait_o_4_norm,ait_o_5_norm,ait_o_6_norm,e_in,reid_original,year,ame_1,ame_2,ame_3,ame_4,ame_5,ame_6,capcost,kpi,inc_aif_a_1,inc_aif_a_2,inc_aif_a_3,inc_aif_a_4,inc_aif_a_5,inc_aif_a_6,inc_aif_o_1,inc_aif_o_2,inc_aif_o_3,inc_aif_o_4,inc_aif_o_5,inc_aif_o_6,inc_ait_a_1,inc_ait_a_2,inc_ait_a_3,inc_ait_a_4,inc_ait_a_5,inc_ait_a_6,inc_ait_o_1,inc_ait_o_2,inc_ait_o_3,inc_ait_o_4,inc_ait_o_5,inc_ait_o_6,inc_inter,cemi4_diff,cemi4_adj_factor,inter_incentive_a,k_nf,loss_incentive_a,util_incentive_a,max_adj,inter_incentive,loss_incentive,util_incentive,incentive_total_year,incentive_total,inter_incentive_sum,loss_incentive_sum,util_incentive_sum
959,.0529,.045046121,.86,.44,5469000,.3382,.1826762909494725,0,.0105176340760054,.0235566875671849,.0003303471004176,.2521354295018543,,1.279755773228701,.4664266024747509,.3016239015877824,.08936583072811,1.463133169172002,,.2876,.0329,.0976,.0013,.1987,0,2.1634,.9543,1.1762,1.3151,2.2473,3.75,0,.0106427173138105,.0208544591779002,.0001651735502088,.2727972370939455,,1.798518376316496,.4400398461830912,.3136803235045057,.0725080886459146,2.153868740880629,,.4304,.048,.1692,.0031,.3015,0,2.4977,1.0556,1.1631,.9194,2.7001,4.1582,25152,959,2025,24.38036529680365,493.4309360730593,794.5518264840183,246.7309360730594,1238.201712328767,0,1000000,1.1546,13.924805,264.08517,403.48376,.25413197,-141.32663,,243.26973,19664.891,14265.374,2671.24,2186.0798,,170.82961,1617.5094,10793.35,36.535835,204.35065,,676.06512,56097.023,136415.28,23394.865,4560.499,,273537.59,.1555237,.1555237,273537.59,753.44,111626.34,-2296980,333333.34,273537.59,111626.34,-333333.34,51830.586,115671.25,1002499.3,446505.34,-1333333.4
965,.0245,.018018018,.491,.366,20000,0,0,,,,,3.104015672801321,,,,,,0,,.2775,.1199,.1141,.1244,.0721,,1.2504,.4641,.5628,.5636,.3487,,,,,,5.24042469688635,,,,,,0,,.4129,.2014,.1633,.1474,.1803,,1.419,.4611,.5125999999999999,.5068,.1633,,333,965,2024,,,,,11.82865296803653,,1000000,1.1546,,,,,-76.604752,,,,,,9.2865286,,,,,,-344.15765,,,,,,13.024645,,-398.45123,0,0,-398.45123,753.44,1219.7251,-2500,333333.34,-398.45123,1219.7251,-2500,-1678.7261,-6714.9043,-1593.8049,4878.9004,-10000
965,.0245,.018018018,.491,.366,20000,0,0,,,,,3.104015672801321,,,,,,0,,.2775,.1199,.1141,.1244,.0721,,1.2504,.4641,.5628,.5636,.3487,,,,,,5.24042469688635,,,,,,0,,.4129,.2014,.1633,.1474,.1803,,1.419,.4611,.5125999999999999,.5068,.1633,,333,965,2025,,,,,11.82865296803653,,1000000,1.1546,,,,,-76.604752,,,,,,9.2865286,,,,,,-344.15765,,,,,,13.024645,,-398.45123,0,0,-398.45123,753.44,1219.7251,-2500,333333.34,-398.45123,1219.7251,-2500,-1678.7261,-6714.9043,-1593.8049,4878.9004,-10000
965,.0245,.018018018,.491,.366,20000,0,0,,,,,3.104015672801321,,,,,,0,,.2775,.1199,.1141,.1244,.0721,,1.2504,.4641,.5628,.5636,.3487,,,,,,5.24042469688635,,,,,,0,,.4129,.2014,.1633,.1474,.1803,,1.419,.4611,.5125999999999999,.5068,.1633,,333,965,2026,,,,,11.82865296803653,,1000000,1.1546,,,,,-76.604752,,,,,,9.2865286,,,,,,-344.15765,,,,,,13.024645,,-398.45123,0,0,-398.45123,753.44,1219.7251,-2500,333333.34,-398.45123,1219.7251,-2500,-1678.7261,-6714.9043,-1593.8049,4878.9004,-10000
965,.0245,.018018018,.491,.366,20000,0,0,,,,,3.104015672801321,,,,,,0,,.2775,.1199,.1141,.1244,.0721,,1.2504,.4641,.5628,.5636,.3487,,,,,,5.24042469688635,,,,,,0,,.4129,.2014,.1633,.1474,.1803,,1.419,.4611,.5125999999999999,.5068,.1633,,333,965,2027,,,,,11.82865296803653,,1000000,1.1546,,,,,-76.604752,,,,,,9.2865286,,,,,,-344.15765,,,,,,13.024645,,-398.45123,0,0,-398.45123,753.44,1219.7251,-2500,333333.34,-398.45123,1219.7251,-2500,-1678.7261,-6714.9043,-1593.8049,4878.9004,-10000
1010,.0315,.035102587,.5179,.43439999,25941000,.0933,.0372179576645732,.3515019684948767,.0004578365232152,.0352347761536429,.015839568098456,.0366112803973355,,1.825431807312198,.2911868894657925,.9806001136289519,1.288108814921837,1.148572413741831,,.3161,.1723,.1851,.2138,.2373,.25,1.6485,.3894,.8193,1.1466,1.2877,.8557,1.294875434659597,.0006066466948284,.0195846697792717,.0226448169176752,.0725086096357104,,2.102322432724089,.2020244188738324,.3761907281924299,.6411765658526131,.7962080440914036,,.3648,.1127,.1165,.1759,.2746,.0625,2.4342,.3085,.6037,.7292,1.1752,.8444,342197,1010,2025,545.6385844748859,11013.68173515982,6871.480251141553,3627.792808219178,14495.45753424658,,1000000,1.1546,-38.361229,45255.766,7062.6743,762.85193,6213.813,,-1090.1378,88360.875,-22753.504,-4534.3911,4540.5801,,-8261.7852,108332.2,60982.09,28052.439,16843.822,,7181.9316,216583.56,315986.03,35752.773,37043.016,,942276.25,.056082044,.056082044,942276.25,753.44,-696627.56,-2166073.8,333333.34,333333.34,-333333.34,-333333.34,-333333.34,-1333333.4,1231097.6,-1333333.4,-1333333.4
1010,.0315,.035102587,.5179,.43439999,25941000,.0933,.0372179576645732,.3515019684948767,.0004578365232152,.0352347761536429,.015839568098456,.0366112803973355,,1.825431807312198,.2911868894657925,.9806001136289519,1.288108814921837,1.148572413741831,,.284,.1283,.1377,.1519,.1967,.25,1.3888,.3722,.634,.7954,.9961,.8557,1.294875434659597,.0006066466948284,.0195846697792717,.0226448169176752,.0725086096357104,,2.102322432724089,.2020244188738324,.3761907281924299,.6411765658526131,.7962080440914036,,.3468,.1127,.1105,.1395,.24,.0625,1.8388,.3085,.4943,.5451,.9376,.8444,342197,1010,2026,545.6385844748859,11013.68173515982,6871.480251141553,3627.792808219178,14495.45753424658,,1000000,1.1546,-73.14447,33668.074,4828.8623,524.31671,4956.7378,,-2690.239,72886.289,-48892.508,-15787.952,-4976.103,,-8421.6777,108332.2,57206.707,21389.639,13959.997,,-5702.7061,216583.56,164041.14,-39023.742,13819.777,,586629.19,.056082044,.056082044,586629.19,753.44,-696627.56,-2166073.8,333333.34,333333.34,-333333.34,-333333.34,-333333.34,-1333333.4,1231097.6,-1333333.4,-1333333.4
1010,.0315,.035102587,.5179,.43439999,25941000,.0933,.0372179576645732,.3515019684948767,.0004578365232152,.0352347761536429,.015839568098456,.0366112803973355,,1.825431807312198,.2911868894657925,.9806001136289519,1.288108814921837,1.148572413741831,,.3483,.2164,.2325,.2758,.2779,.25,1.9082,.4066,1.0047,1.4978,1.5793,.8557,1.294875434659597,.0006066466948284,.0195846697792717,.0226448169176752,.0725086096357104,,2.102322432724089,.2020244188738324,.3761907281924299,.6411765658526131,.7962080440914036,,.3828,.1127,.1225,.2122,.3091,.0625,3.0297,.3085,.713,.9133,1.4128,.8444,342197,1010,2024,545.6385844748859,11013.68173515982,6871.480251141553,3627.792808219178,14495.45753424658,,1000000,1.1546,-3.4696219,56869.789,9296.4863,1001.7725,7470.8882,,509.96335,103835.45,3399.6062,6719.1704,14057.264,,-8101.8931,108332.2,64757.473,34696.938,19719.313,,20068.732,216583.56,467792.03,110529.29,60266.254,,1297800.8,.056082044,.056082044,1297800.8,753.44,-696627.56,-2166073.8,333333.34,333333.34,-333333.34,-333333.34,-333333.34,-1333333.4,1231097.6,-1333333.4,-1333333.4
1010,.0315,.035102587,.5179,.43439999,25941000,.0933,.0372179576645732,.3515019684948767,.0004578365232152,.0352347761536429,.015839568098456,.0366112803973355,,1.825431807312198,.2911868894657925,.9806001136289519,1.288108814921837,1.148572413741831,,.2518,.0842,.0903,.09,.1561,.25,1.1291,.355,.4486,.4442,.7045,.8557,1.294875434659597,.0006066466948284,.0195846697792717,.0226448169176752,.0725086096357104,,2.102322432724089,.2020244188738324,.3761907281924299,.6411765658526131,.7962080440914036,,.3289,.1127,.1045,.1032,.2054,.0625,1.2433,.3085,.385,.361,.7,.8444,342197,1010,2027,545.6385844748859,11013.68173515982,6871.480251141553,3627.792808219178,14495.45753424658,,1000000,1.1546,-108.03608,22054.051,2595.05,285.78149,3699.6626,,-4290.3403,57411.703,-75045.617,-27041.514,-14492.786,,-8580.6826,108332.2,53431.32,14745.143,11076.172,,-18589.508,216583.56,12235.136,-113800.26,-9403.4609,,231097.56,.056082044,.056082044,231097.56,753.44,-696627.56,-2166073.8,333333.34,231097.56,-333333.34,-333333.34,-333333.34,-1333333.4,1231097.6,-1333333.4,-1333333.4
1012,.0488,.048379581,.57,.48789999,22775000,.0872,.0070438036539732,.0319351633303094,.0015527507709548,.0140617071169028,.2022755290415305,.0219448063105475,,.5334021502429871,.102974149919504,.2876890530427719,.2809751028347707,.6283877440065638,,.0682,.0068,.0208,.0314,.1013,,1.1824,.3062,.404,.4501,.9838,,.0594329420906916,.0006812811418726,.0282080220341428,.3397426575354348,.0351784414491159,,.4283529761958307,.0543217844060382,.1364937660221413,.1448927397722768,.4417917455184835,,.0477,.0041,.0137,.0357,.1659,,1.4996,.3846,.5397,.6677999999999999,1.4476,,83713,1012,2026,659.8808219178082,2811.478310502283,1075.762328767123,294.8383561643836,4251.648287671233,,1000000,1.1546,47.523808,352.759,49.71463,-53.515949,720.66925,,4835.9209,46673.641,2568.6223,440.43774,3402.1692,,-126.04427,843.41882,-1429.1705,-4523.0513,3195.696,,28035.832,171497.44,87672.234,17261.463,28834.799,,390300.59,.0801562,.0801562,390300.59,753.44,19887.709,-1869827.8,333333.34,333333.34,19887.709,-333333.34,19887.709,79550.836,1333333.4,79550.836,-1333333.4
1012,.0488,.048379581,.57,.48789999,22775000,.0872,.0070438036539732,.0319351633303094,.0015527507709548,.0140617071169028,.2022755290415305,.0219448063105475,,.5334021502429871,.102974149919504,.2876890530427719,.2809751028347707,.6283877440065638,,.0682,.0068,.0208,.0314,.1013,,1.1824,.3062,.404,.4501,.9838,,.0594329420906916,.0006812811418726,.0282080220341428,.3397426575354348,.0351784414491159,,.4283529761958307,.0543217844060382,.1364937660221413,.1448927397722768,.4417917455184835,,.0477,.0041,.0137,.0357,.1659,,1.4996,.3846,.5397,.6677999999999999,1.4476,,83713,1012,2027,659.8808219178082,2811.478310502283,1075.762328767123,294.8383561643836,4251.648287671233,,1000000,1.1546,47.523808,352.759,49.71463,-53.515949,720.66925,,4835.9209,46673.641,2568.6223,440.43774,3402.1692,,-126.04427,843.41882,-1429.1705,-4523.0513,3195.696,,28035.832,171497.44,87672.234,17261.463,28834.799,,390300.59,.0801562,.0801562,390300.59,753.44,19887.709,-1869827.8,333333.34,333333.34,19887.709,-333333.34,19887.709,79550.836,1333333.4,79550.836,-1333333.4
1012,.0488,.048379581,.57,.48789999,22775000,.0872,.0070438036539732,.0319351633303094,.0015527507709548,.0140617071169028,.2022755290415305,.0219448063105475,,.5334021502429871,.102974149919504,.2876890530427719,.2809751028347707,.6283877440065638,,.0682,.0068,.0208,.0314,.1013,,1.1824,.3062,.404,.4501,.9838,,.0594329420906916,.0006812811418726,.0282080220341428,.3397426575354348,.0351784414491159,,.4283529761958307,.0543217844060382,.1364937660221413,.1448927397722768,.4417917455184835,,.0477,.0041,.0137,.0357,.1659,,1.4996,.3846,.5397,.6677999999999999,1.4476,,83713,1012,2024,659.8808219178082,2811.478310502283,1075.762328767123,294.8383561643836,4251.648287671233,,1000000,1.1546,47.523808,352.759,49.71463,-53.515949,720.66925,,4835.9209,46673.641,2568.6223,440.43774,3402.1692,,-126.04427,843.41882,-1429.1705,-4523.0513,3195.696,,28035.832,171497.44,87672.234,17261.463,28834.799,,390300.59,.0801562,.0801562,390300.59,753.44,19887.709,-1869827.8,333333.34,333333.34,19887.709,-333333.34,19887.709,79550.836,1333333.4,79550.836,-1333333.4
1012,.0488,.048379581,.57,.48789999,22775000,.0872,.0070438036539732,.0319351633303094,.0015527507709548,.0140617071169028,.2022755290415305,.0219448063105475,,.5334021502429871,.102974149919504,.2876890530427719,.2809751028347707,.6283877440065638,,.0682,.0068,.0208,.0314,.1013,,1.1824,.3062,.404,.4501,.9838,,.0594329420906916,.0006812811418726,.0282080220341428,.3397426575354348,.0351784414491159,,.4283529761958307,.0543217844060382,.1364937660221413,.1448927397722768,.4417917455184835,,.0477,.0041,.0137,.0357,.1659,,1.4996,.3846,.5397,.6677999999999999,1.4476,,83713,1012,2025,659.8808219178082,2811.478310502283,1075.762328767123,294.8383561643836,4251.648287671233,,1000000,1.1546,47.523808,352.759,49.71463,-53.515949,720.66925,,4835.9209,46673.641,2568.6223,440.43774,3402.1692,,-126.04427,843.41882,-1429.1705,-4523.0513,3195.696,,28035.832,171497.44,87672.234,17261.463,28834.799,,390300.59,.0801562,.0801562,390300.59,753.44,19887.709,-1869827.8,333333.34,333333.34,19887.709,-333333.34,19887.709,79550.836,1333333.4,79550.836,-1333333.4
3009,.0367,.033240572,.575,.41999999,65662000,.1398,.0653930290214379,.4501488792006127,.2837548815600699,.3541694328479715,.2920984812396257,.3710904726672043,,1.80764480677208,.3621488956761283,.4613547828214394,.3909615822078373,.978229979853234,,.3044,.1945,.0779,.1473,.2582,,1.6923,.6943,.7558,1.0544,1.442,,.7724255221032569,.0771731535565772,.0755085332542943,.2035611412978053,.3212554795137134,,1.248979680585564,.2084172028533015,.3211112947834902,.3584917648892129,.7540033661481966,,.4009,.1957,.0843,.0924,.2805,,1.5137,.4661,.4708,.7782,1.1517,,625621,3009,2024,1579.841095890411,14643.15684931507,10159.70856164384,3279.418378995434,30518.05936073059,,1000000,1.1546,-457.27625,-31252.039,-19250.061,-504.40598,-7358.978,,-2057.6992,397309.03,61411.41,19217.215,31865.869,,-9555.4854,152298.84,8179.0356,-18393.434,-7151.6099,,16586.662,696888.19,307389.31,154103.78,81837.664,,1831105.9,.074406974,.074406974,1831105.9,753.44,1222997.6,-10177611,333333.34,333333.34,333333.34,-333333.34,333333.34,1333333.4,1333333.4,1333333.4,-1333333.4
3009,.0367,.033240572,.575,.41999999,65662000,.1398,.0653930290214379,.4501488792006127,.2837548815600699,.3541694328479715,.2920984812396257,.3710904726672043,,1.80764480677208,.3621488956761283,.4613547828214394,.3909615822078373,.978229979853234,,.2805,.1239,.0779,.1283,.2089,,1.2643,.4765,.5758,.5772,.8509,,.7724255221032569,.0771731535565772,.0755085332542943,.2035611412978053,.3212554795137134,,1.248979680585564,.2084172028533015,.3211112947834902,.3584917648892129,.7540033661481966,,.4009,.1957,.0843,.0924,.2805,,1.4389,.4661,.4708,.5233,.902,,625621,3009,2027,1579.841095890411,14643.15684931507,10159.70856164384,3279.418378995434,30518.05936073059,,1000000,1.1546,-532.26074,-55972.188,-19250.061,-570.59253,-10572.691,,-9693.0254,136783.3,23869.439,5394.5981,-8748.9063,,-9555.4854,152298.84,8179.0356,-18393.434,-7151.6099,,11899.896,696888.19,307389.31,60512.445,30454.619,,1293229.4,.074406974,.074406974,1293229.4,753.44,1222997.6,-10177611,333333.34,333333.34,333333.34,-333333.34,333333.34,1333333.4,1333333.4,1333333.4,-1333333.4
3009,.0367,.033240572,.575,.41999999,65662000,.1398,.0653930290214379,.4501488792006127,.2837548815600699,.3541694328479715,.2920984812396257,.3710904726672043,,1.80764480677208,.3621488956761283,.4613547828214394,.3909615822078373,.978229979853234,,.2964,.171,.0779,.141,.2418,,1.5496,.6217,.6958,.8953,1.245,,.7724255221032569,.0771731535565772,.0755085332542943,.2035611412978053,.3212554795137134,,1.248979680585564,.2084172028533015,.3211112947834902,.3584917648892129,.7540033661481966,,.4009,.1957,.0843,.0924,.2805,,1.4888,.4661,.4708,.6932,1.0685,,625621,3009,2025,1579.841095890411,14643.15684931507,10159.70856164384,3279.418378995434,30518.05936073059,,1000000,1.1546,-482.37564,-39480.418,-19250.061,-526.35205,-8428.043,,-4603.4023,310467.13,48897.422,14608.71,18329.9,,-9555.4854,152298.84,8179.0356,-18393.434,-7151.6099,,15026.495,696888.19,307389.31,122894.42,64716.844,,1651825,.074406974,.074406974,1651825,753.44,1222997.6,-10177611,333333.34,333333.34,333333.34,-333333.34,333333.34,1333333.4,1333333.4,1333333.4,-1333333.4
3009,.0367,.033240572,.575,.41999999,65662000,.1398,.0653930290214379,.4501488792006127,.2837548815600699,.3541694328479715,.2920984812396257,.3710904726672043,,1.80764480677208,.3621488956761283,.4613547828214394,.3909615822078373,.978229979853234,,.2884,.1475,.0779,.1346,.2253,,1.4069,.5491,.6358,.7363,1.048,,.7724255221032569,.0771731535565772,.0755085332542943,.2035611412978053,.3212554795137134,,1.248979680585564,.2084172028533015,.3211112947834902,.3584917648892129,.7540033661481966,,.4009,.1957,.0843,.0924,.2805,,1.4639,.4661,.4708,.6083,.9852,,625621,3009,2026,1579.841095890411,14643.15684931507,10159.70856164384,3279.418378995434,30518.05936073059,,1000000,1.1546,-507.47504,-47708.793,-19250.061,-548.64648,-9503.626,,-7149.106,223625.2,36383.43,10003.103,4793.9326,,-9555.4854,152298.84,8179.0356,-18393.434,-7151.6099,,13466.328,696888.19,307389.31,91721.789,47575.441,,1472556.4,.074406974,.074406974,1472556.4,753.44,1222997.6,-10177611,333333.34,333333.34,333333.34,-333333.34,333333.34,1333333.4,1333333.4,1333333.4,-1333333.4
3015,.034,.035242833,.3169,.333,47791000,.0368,.0207596269114938,0,.0101844688595358,.0091755858132224,.0192041776760523,.0285875932854209,,1.178474521997792,.6125927181489003,.4376198393592614,.4304441020370664,.8456872851981344,,.0477,.0286,.0132,.0192,.0387,,1.1892,.4607,.2592,.2686,.6615,,0,.0555254515915411,.0200614078952356,.0351738367456578,.0490449693622466,,1.123153104661908,.3020010550475785,.4747439843880246,.259703428986475,.603689048864964,,.0657,.086,.019,.03,.0448,,1.1034,.4622,.2014,.1823,.6288,,723523,3015,2025,108.3753424657534,10022.70365296804,18637.60662100456,5520.274315068493,26733.51324200913,,1000000,1.1546,10.26618,4413.4761,514.41168,-.024497107,577.44928,,13.125551,-124359.75,-68264.766,-7891.3359,-11086.179,,115.91684,26802.008,-1811.4734,-1441.0743,-652.51648,,-84.903221,296542.88,-1029717.6,-47839.852,4526.5112,,-959633.5,.016040374,.016040374,-944240.63,753.44,-508130.34,769435.31,333333.34,-333333.34,-333333.34,333333.34,-333333.34,-1333333.4,-1333333.4,-1333333.4,1333333.4
3015,.034,.035242833,.3169,.333,47791000,.0368,.0207596269114938,0,.0101844688595358,.0091755858132224,.0192041776760523,.0285875932854209,,1.178474521997792,.6125927181489003,.4376198393592614,.4304441020370664,.8456872851981344,,.0477,.0286,.0132,.0192,.0387,,1.1892,.4452,.2592,.2686,.6615,,0,.0555254515915411,.0200614078952356,.0351738367456578,.0490449693622466,,1.123153104661908,.3020010550475785,.4747439843880246,.259703428986475,.603689048864964,,.0657,.086,.019,.03,.0448,,1.1034,.4436,.2014,.1823,.6288,,723523,3015,2026,108.3753424657534,10022.70365296804,18637.60662100456,5520.274315068493,26733.51324200913,,1000000,1.1546,10.26618,4413.4761,514.41168,-.024497107,577.44928,,13.125551,-137050.13,-68264.766,-7891.3359,-11086.179,,115.91684,26802.008,-1811.4734,-1441.0743,-652.51648,,-84.903221,262112.58,-1029717.6,-47839.852,4526.5112,,-1006754.2,.016040374,.016040374,-990605.5,753.44,-508130.34,769435.31,333333.34,-333333.34,-333333.34,333333.34,-333333.34,-1333333.4,-1333333.4,-1333333.4,1333333.4
3015,.034,.035242833,.3169,.333,47791000,.0368,.0207596269114938,0,.0101844688595358,.0091755858132224,.0192041776760523,.0285875932854209,,1.178474521997792,.6125927181489003,.4376198393592614,.4304441020370664,.8456872851981344,,.0477,.0286,.0132,.0192,.0387,,1.1892,.4762,.2592,.2686,.6615,,0,.0555254515915411,.0200614078952356,.0351738367456578,.0490449693622466,,1.123153104661908,.3020010550475785,.4747439843880246,.259703428986475,.603689048864964,,.0657,.086,.019,.03,.0448,,1.1034,.4809,.2014,.1823,.6288,,723523,3015,2024,108.3753424657534,10022.70365296804,18637.60662100456,5520.274315068493,26733.51324200913,,1000000,1.1546,10.26618,4413.4761,514.41168,-.024497107,577.44928,,13.125551,-111669.38,-68264.766,-7891.3359,-11086.179,,115.91684,26802.008,-1811.4734,-1441.0743,-652.51648,,-84.903221,331158.28,-1029717.6,-47839.852,4526.5112,,-912327.75,.016040374,.016040374,-897693.69,753.44,-508130.34,769435.31,333333.34,-333333.34,-333333.34,333333.34,-333333.34,-1333333.4,-1333333.4,-1333333.4,1333333.4
3015,.034,.035242833,.3169,.333,47791000,.0368,.0207596269114938,0,.0101844688595358,.0091755858132224,.0192041776760523,.0285875932854209,,1.178474521997792,.6125927181489003,.4376198393592614,.4304441020370664,.8456872851981344,,.0477,.0286,.0132,.0192,.0387,,1.1892,.4297,.2592,.2686,.6615,,0,.0555254515915411,.0200614078952356,.0351738367456578,.0490449693622466,,1.123153104661908,.3020010550475785,.4747439843880246,.259703428986475,.603689048864964,,.0657,.086,.019,.03,.0448,,1.1034,.425,.2014,.1823,.6288,,723523,3015,2027,108.3753424657534,10022.70365296804,18637.60662100456,5520.274315068493,26733.51324200913,,1000000,1.1546,10.26618,4413.4761,514.41168,-.024497107,577.44928,,13.125551,-149740.52,-68264.766,-7891.3359,-11086.179,,115.91684,26802.008,-1811.4734,-1441.0743,-652.51648,,-84.903221,227682.28,-1029717.6,-47839.852,4526.5112,,-1053874.9,.016040374,.016040374,-1036970.3,753.44,-508130.34,769435.31,333333.34,-333333.34,-333333.34,333333.34,-333333.34,-1333333.4,-1333333.4,-1333333.4,1333333.4
3016,.0273,.040056303,.4167,.38100001,13445000,.0297,0,.0190370609349348,0,0,.0008765647547218,.0154979269252277,,1.887075873329568,1.13313221452035,1.462110954896622,1.332912896209046,1.10009253216552,,.344,.0037,.0563,.0896,.1192,,1.317,.0603,.3958,.4732,.7831,,.0285555914024022,0,0,.0013148471320827,.0215527704122228,,.8766810464867343,.2314410436050038,.3596219619405182,.3017777611419541,.3882045196921524,,.4053,.0053,.0353,.0402,.1304,,1.3799,.0561,.4141,.4902,.9486,,74595,3016,2025,382.8509132420091,2606.91598173516,1383.652853881279,513.8885844748859,3370.542123287671,,1000000,1.1546,247.07201,230.64308,534.26111,48.431366,746.60431,,-2464.5225,-228463.52,-30288.26,-3902.2529,-2405.5532,,2348.1572,1212.406,4472.6133,1008.2443,2109.4927,,7640.9082,-84421.602,15235.864,10841.019,12736.168,,-292533.84,.0297,.0297,-283845.59,753.44,-537705.5,-479986.34,333333.34,-283845.59,-333333.34,-333333.34,-333333.34,-1333333.4,-1135394.3,-1333333.4,-1333333.4
3016,.0273,.040056303,.4167,.38100001,13445000,.0297,0,.0190370609349348,0,0,.0008765647547218,.0154979269252277,,1.887075873329568,1.13313221452035,1.462110954896622,1.332912896209046,1.10009253216552,,.3359,.0037,.0563,.0896,.1192,,1.317,.0603,.3958,.4732,.7831,,.0285555914024022,0,0,.0013148471320827,.0215527704122228,,.8766810464867343,.2314410436050038,.3596219619405182,.3017777611419541,.3882045196921524,,.4053,.0053,.0353,.0402,.1304,,1.3799,.0561,.4141,.4902,.9486,,74595,3016,2026,382.8509132420091,2606.91598173516,1383.652853881279,513.8885844748859,3370.542123287671,,1000000,1.1546,240.9135,230.64308,534.26111,48.431366,746.60431,,-2464.5225,-228463.52,-30288.26,-3902.2529,-2405.5532,,2348.1572,1212.406,4472.6133,1008.2443,2109.4927,,7640.9082,-84421.602,15235.864,10841.019,12736.168,,-292540,.0297,.0297,-283851.56,753.44,-537705.5,-479986.34,333333.34,-283851.56,-333333.34,-333333.34,-333333.34,-1333333.4,-1135394.3,-1333333.4,-1333333.4
3016,.0273,.040056303,.4167,.38100001,13445000,.0297,0,.0190370609349348,0,0,.0008765647547218,.0154979269252277,,1.887075873329568,1.13313221452035,1.462110954896622,1.332912896209046,1.10009253216552,,.3522,.0037,.0563,.0896,.1192,,1.317,.0603,.3958,.4732,.7831,,.0285555914024022,0,0,.0013148471320827,.0215527704122228,,.8766810464867343,.2314410436050038,.3596219619405182,.3017777611419541,.3882045196921524,,.4053,.0053,.0353,.0402,.1304,,1.3799,.0561,.4141,.4902,.9486,,74595,3016,2024,382.8509132420091,2606.91598173516,1383.652853881279,513.8885844748859,3370.542123287671,,1000000,1.1546,253.30653,230.64308,534.26111,48.431366,746.60431,,-2464.5225,-228463.52,-30288.26,-3902.2529,-2405.5532,,2348.1572,1212.406,4472.6133,1008.2443,2109.4927,,7640.9082,-84421.602,15235.864,10841.019,12736.168,,-292527.59,.0297,.0297,-283839.53,753.44,-537705.5,-479986.34,333333.34,-283839.53,-333333.34,-333333.34,-333333.34,-1333333.4,-1135394.3,-1333333.4,-1333333.4
3016,.0273,.040056303,.4167,.38100001,13445000,.0297,0,.0190370609349348,0,0,.0008765647547218,.0154979269252277,,1.887075873329568,1.13313221452035,1.462110954896622,1.332912896209046,1.10009253216552,,.3277,.0037,.0563,.0896,.1192,,1.317,.0603,.3958,.4732,.7831,,.0285555914024022,0,0,.0013148471320827,.0215527704122228,,.8766810464867343,.2314410436050038,.3596219619405182,.3017777611419541,.3882045196921524,,.4053,.0053,.0353,.0402,.1304,,1.3799,.0561,.4141,.4902,.9486,,74595,3016,2027,382.8509132420091,2606.91598173516,1383.652853881279,513.8885844748859,3370.542123287671,,1000000,1.1546,234.67897,230.64308,534.26111,48.431366,746.60431,,-2464.5225,-228463.52,-30288.26,-3902.2529,-2405.5532,,2348.1572,1212.406,4472.6133,1008.2443,2109.4927,,7640.9082,-84421.602,15235.864,10841.019,12736.168,,-292546.22,.0297,.0297,-283857.59,753.44,-537705.5,-479986.34,333333.34,-283857.59,-333333.34,-333333.34,-333333.34,-1333333.4,-1135394.3,-1333333.4,-1333333.4
