reid,nf_norm,nf_obs,ug_norm,ug_obs,k_upstream,cemi4_norm,cemi4_obs,aif_a_1_obs,aif_a_2_obs,aif_a_3_obs,aif_a_4_obs,aif_a_5_obs,aif_a_6_obs,aif_o_1_obs,aif_o_2_obs,aif_o_3_obs,aif_o_4_obs,aif_o_5_obs,aif_o_6_obs,aif_a_1_norm,aif_a_2_norm,aif_a_3_norm,aif_a_4_norm,aif_a_5_norm,aif_a_6_norm,aif_o_1_norm,aif_o_2_norm,aif_o_3_norm,aif_o_4_norm,aif_o_5_norm,aif_o_6_norm,ait_a_1_obs,ait_a_2_obs,ait_a_3_obs,ait_a_4_obs,ait_a_5_obs,ait_a_6_obs,ait_o_1_obs,ait_o_2_obs,ait_o_3_obs,ait_o_4_obs,ait_o_5_obs,ait_o_6_obs,ait_a_1_norm,ait_a_2_norm,ait_a_3_norm,ait_a_4_norm,ait_a_5_norm,ait_a_6_norm,ait_o_1_norm,ait_o_2_norm,ait_o_3_norm,ait_o_4_norm,ait_o_5_norm,ait_o_6_norm,e_in,reid_original,year,ame_1,ame_2,ame_3,ame_4,ame_5,ame_6,capcost
12,.0488,.04052439,.4675,.39019999,25279000,.122,.1479487925516439,.1076179378535773,.029710886017703,.0832225511825387,.124215072591029,.119625543853378,,1.790979476405552,.7193373415104695,1.400076189078211,1.263026542463263,1.671745575309633,,.2766,.1761,.1525,.1243,.1938,,1.3256,.3825,.7465000000000001,.7557,1.0469,,.2742690286143403,.0343804979976709,.1128762879501998,.3209365212774067,.2562183894199252,,1.095862387961988,.4105030912403191,.8028617449791691,.5892150993091773,.9137739761517749,,.3963,.3336,.2413,.2013,.3554,,1.7015,.4001,.718,.7412,1.1711,,214192,12,2027,514.6154109589041,2097.804337899543,2793.458789954338,1046.780479452055,16984.96164383562,,1000000
14,.0629,.047548417,,0,274000,.4499,.4265873015873016,2.067144947373389,.5200018202324598,.5182035819425961,.7912090869939704,1.163087006294314,,5.595063010336526,1.772798699570633,2.339545218868365,2.856624345723182,3.981956836882819,,.952,1.0185,1.1763,1.0764,1.2775,,3.1749,2.2489,2.5666,2.6495,2.8912,,1.545213152719435,.2706079782823994,.6158814238251885,.536050687588801,.9461415643881995,,4.781320935793961,2.400265124154062,3.373980221358006,2.568074822673498,7.165936556438109,,1.4906,.4471,.6349,.5425,.9268,,3.6147,2.1503,2.4436,2.4134,3.519,,23597,14,2025,12.09303652968037,198.1783105022831,392.3408675799087,165.4027397260274,1161.427283105023,,1000000
14,.0629,.047548417,,0,274000,.4499,.4265873015873016,2.067144947373389,.5200018202324598,.5182035819425961,.7912090869939704,1.163087006294314,,5.595063010336526,1.772798699570633,2.339545218868365,2.856624345723182,3.981956836882819,,.7695,.7687,.7949000000000001,.7965,.9748,,2.9743,2.0415,2.2814,2.3559,2.6746,,1.545213152719435,.2706079782823994,.6158814238251885,.536050687588801,.9461415643881995,,4.781320935793961,2.400265124154062,3.373980221358006,2.568074822673498,7.165936556438109,,1.4795,.4471,.5745,.4497,.7956,,3.6147,2.0248,2.2793,2.3748,3.2983,,23597,14,2026,12.09303652968037,198.1783105022831,392.3408675799087,165.4027397260274,1161.427283105023,,1000000
14,.0629,.047548417,,0,274000,.4499,.4265873015873016,2.067144947373389,.5200018202324598,.5182035819425961,.7912090869939704,1.163087006294314,,5.595063010336526,1.772798699570633,2.339545218868365,2.856624345723182,3.981956836882819,,.587,.5189,.4136,.5165999999999999,.6722,,2.7737,1.834,1.9962,2.0623,2.4581,,1.545213152719435,.2706079782823994,.6158814238251885,.536050687588801,.9461415643881995,,4.781320935793961,2.400265124154062,3.373980221358006,2.568074822673498,7.165936556438109,,1.4683,.4471,.5142,.3569,.6644,,3.6147,1.8994,2.1151,2.3363,3.0775,,23597,14,2027,12.09303652968037,198.1783105022831,392.3408675799087,165.4027397260274,1161.427283105023,,1000000
15,.0404,.019906284,.6016,.63569999,23667000,.2212,.2882603868404137,.6317560144942813,1.819288837694039,.2059290854206342,.4806943505888201,.6243136659106646,,2.763592604824712,2.852076611907393,1.387143734618106,1.590374552943031,2.515363826841865,,.2902,.0566,.0322,.2009,.273,,1.9591,.8068,.7276,1.248,2.2841,,.5312221956759197,1.861749192353419,.358153275045629,.3433794924940728,.4134548381830811,,2.39006027962626,3.308798109805673,1.282416119425853,1.684246564884137,2.48504068875461,,.3138,.0964,.5065,.2733,.4267,,1.1803,.5747,.6914,.9084,1.3911,,892482,15,2025,487.3595890410959,4864.969748858448,79084.82534246576,854.7785388127854,13362.51164383562,,1000000
15,.0404,.019906284,.6016,.63569999,23667000,.2212,.2882603868404137,.6317560144942813,1.819288837694039,.2059290854206342,.4806943505888201,.6243136659106646,,2.763592604824712,2.852076611907393,1.387143734618106,1.590374552943031,2.515363826841865,,.2878,.0566,.0322,.1679,.2453,,1.6232,.652,.6626,.924,1.58,,.5312221956759197,1.861749192353419,.358153275045629,.3433794924940728,.4134548381830811,,2.39006027962626,3.308798109805673,1.282416119425853,1.684246564884137,2.48504068875461,,.3138,.0964,.3429,.2162,.3616,,1.1803,.5354,.6214,.7298,1.1638,,892482,15,2026,487.3595890410959,4864.969748858448,79084.82534246576,854.7785388127854,13362.51164383562,,1000000
15,.0404,.019906284,.6016,.63569999,23667000,.2212,.2882603868404137,.6317560144942813,1.819288837694039,.2059290854206342,.4806943505888201,.6243136659106646,,2.763592604824712,2.852076611907393,1.387143734618106,1.590374552943031,2.515363826841865,,.2853,.0566,.0322,.1348,.2177,,1.2874,.4973,.5976,.5999,.876,,.5312221956759197,1.861749192353419,.358153275045629,.3433794924940728,.4134548381830811,,2.39006027962626,3.308798109805673,1.282416119425853,1.684246564884137,2.48504068875461,,.3138,.0964,.1794,.159,.2965,,1.1803,.496,.5515,.5511,.9364,,892482,15,2027,487.3595890410959,4864.969748858448,79084.82534246576,854.7785388127854,13362.51164383562,,1000000
16,.0415,.03503548,.5016,.4332,21756000,0,0,0,0,0,0,0,,.6968101579436358,.0288185628320316,.0395216673804668,.0363150553501173,.2031688356155029,,.2406,.0041,.0011,.007,.0093,,1.0769,.0974,.093,.1178,.1245,,0,0,0,0,0,,.6387426447816661,.0241378161240422,.0231878726828411,.0255456519440674,.1588568038811081,,.2927,.004,.0022,.0096,.0126,,1.1677,.0272,.0546,.1244,.0901,,240128,16,2025,2.211643835616438,1755.056164383562,6877.887214611872,1158.874429223744,16398.11232876712,,1000000
16,.0415,.03503548,.5016,.4332,21756000,0,0,0,0,0,0,0,,.6968101579436358,.0288185628320316,.0395216673804668,.0363150553501173,.2031688356155029,,.2406,.0041,.0011,.007,.0093,,1.0769,.0974,.093,.1178,.1245,,0,0,0,0,0,,.6387426447816661,.0241378161240422,.0231878726828411,.0255456519440674,.1588568038811081,,.2927,.004,.0022,.0096,.0126,,1.1677,.0272,.0546,.1244,.0901,,240128,16,2026,2.211643835616438,1755.056164383562,6877.887214611872,1158.874429223744,16398.11232876712,,1000000
16,.0415,.03503548,.5016,.4332,21756000,0,0,0,0,0,0,0,,.6968101579436358,.0288185628320316,.0395216673804668,.0363150553501173,.2031688356155029,,.2406,.0041,.0011,.007,.0093,,1.0769,.0974,.093,.1178,.1245,,0,0,0,0,0,,.6387426447816661,.0241378161240422,.0231878726828411,.0255456519440674,.1588568038811081,,.2927,.004,.0022,.0096,.0126,,1.1677,.0272,.0546,.1244,.0901,,240128,16,2027,2.211643835616438,1755.056164383562,6877.887214611872,1158.874429223744,16398.11232876712,,1000000
17,.0409,.035485338,.4128,.55449998,10276000,.0067,0,.9720241985242845,.0177835497139273,.2146269032362311,.0054675785354776,.2877485685012685,,0,0,.0002155971476795,0,.0027945962633846,,.285,.1754,.1821,.1758,.2198,,.6819,.3658,.4653,.4304,.5569,,2.392011712261,.0355670994278546,.4186769449151004,.0106070229883929,.5545722124112372,,0,0,.000431194295359,0,.0043975536252693,,.2414,.0681,.0872,.0576,.087,,1.0062,.5432,.5931,.5856,.7845,,57094,17,2025,156.3361872146119,198.7432648401827,1992.97796803653,546.5384703196347,3006.536187214612,,1000000
17,.0409,.035485338,.4128,.55449998,10276000,.0067,0,.9720241985242845,.0177835497139273,.2146269032362311,.0054675785354776,.2877485685012685,,0,0,.0002155971476795,0,.0027945962633846,,.2669,.1278,.1349,.131,.1852,,.6819,.3543,.4506,.4304,.5569,,2.392011712261,.0355670994278546,.4186769449151004,.0106070229883929,.5545722124112372,,0,0,.000431194295359,0,.0043975536252693,,.2414,.0681,.0872,.0576,.087,,1.0062,.4384,.4819,.4651,.7321,,57094,17,2026,156.3361872146119,198.7432648401827,1992.97796803653,546.5384703196347,3006.536187214612,,1000000
17,.0409,.035485338,.4128,.55449998,10276000,.0067,0,.9720241985242845,.0177835497139273,.2146269032362311,.0054675785354776,.2877485685012685,,0,0,.0002155971476795,0,.0027945962633846,,.2489,.0801,.0876,.0861,.1507,,.6819,.3427,.4358,.4304,.5569,,2.392011712261,.0355670994278546,.4186769449151004,.0106070229883929,.5545722124112372,,0,0,.000431194295359,0,.0043975536252693,,.2414,.0681,.0872,.0576,.087,,1.0062,.3337,.3706,.3447,.6796,,57094,17,2027,156.3361872146119,198.7432648401827,1992.97796803653,546.5384703196347,3006.536187214612,,1000000
18,.0312,.029925445,.7819,.83130002,26913000,.0395,.1018699321529042,.1885412788151392,.1348077225967081,.1852394742521662,.1865206972963254,.2487128698606703,,1.595651069863918,.5128130979115108,.4734596229080433,.5961155857862727,1.239373931638494,,.1907,.0686,.0972,.1275,.1621,,1.1308,.3846,.4501,.5545,.7546,,.1449453691062615,.7382770820657015,.4749599994967454,.1506723470358087,.2115402186309372,,.9572509868369428,.2962732549834382,.3326563782252507,.3578283626306151,.7198241237736857,,.3041,.0312,.1154,.184,.1782,,.8108,.324,.3685,.3362,.6486,,462750,18,2025,800.2020547945206,7634.128652968036,21292.08847031964,4609.66997716895,15276.45479452055,,1000000
18,.0312,.029925445,.7819,.83130002,26913000,.0395,.1018699321529042,.1885412788151392,.1348077225967081,.1852394742521662,.1865206972963254,.2487128698606703,,1.595651069863918,.5128130979115108,.4734596229080433,.5961155857862727,1.239373931638494,,.1907,.0686,.0902,.1035,.1517,,1.1116,.3533,.4321,.4813,.7096,,.1449453691062615,.7382770820657015,.4749599994967454,.1506723470358087,.2115402186309372,,.9572509868369428,.2962732549834382,.3326563782252507,.3578283626306151,.7198241237736857,,.3037,.0312,.1001,.1358,.1782,,.8108,.3179,.3574,.3265,.6468,,462750,18,2026,800.2020547945206,7634.128652968036,21292.08847031964,4609.66997716895,15276.45479452055,,1000000
18,.0312,.029925445,.7819,.83130002,26913000,.0395,.1018699321529042,.1885412788151392,.1348077225967081,.1852394742521662,.1865206972963254,.2487128698606703,,1.595651069863918,.5128130979115108,.4734596229080433,.5961155857862727,1.239373931638494,,.1907,.0686,.0831,.0795,.1414,,1.0924,.3219,.4141,.408,.6645,,.1449453691062615,.7382770820657015,.4749599994967454,.1506723470358087,.2115402186309372,,.9572509868369428,.2962732549834382,.3326563782252507,.3578283626306151,.7198241237736857,,.3034,.0312,.0847,.0876,.1782,,.8108,.3118,.3463,.3169,.6449,,462750,18,2027,800.2020547945206,7634.128652968036,21292.08847031964,4609.66997716895,15276.45479452055,,1000000
19,.0336,.029302683,.585,.46849999,37128000,.0088,0,.0743411690732794,.0362717348105698,.036675367943992,.033968902954863,.0413792005495813,,.1050075562860578,.0305511708064269,.049533511256684,.0734498231439276,.1873414760512143,,.1888,.0519,.0775,.0608,.204,,.6966,.3019,.4618,.5293,.7314000000000001,,.0673176379527797,.2087997904140634,.0949464274733511,.1255393779557591,.0239673521070198,,.1056120591706838,.0139028292405832,.0357592523413115,.0556122990970944,.1490800050206098,,.1045,.1156,.0417,.019,.0676,,.249,.1506,.2722,.2921,.4581,,555171,19,2025,41.39406392694064,13891.56381278539,24413.69897260274,7025.74497716895,18951.4095890411,,1000000
19,.0336,.029302683,.585,.46849999,37128000,.0088,0,.0743411690732794,.0362717348105698,.036675367943992,.033968902954863,.0413792005495813,,.1050075562860578,.0305511708064269,.049533511256684,.0734498231439276,.1873414760512143,,.1888,.0514,.073,.0594,.1575,,.6966,.2785,.4029,.4321,.6576,,.0673176379527797,.2087997904140634,.0949464274733511,.1255393779557591,.0239673521070198,,.1056120591706838,.0139028292405832,.0357592523413115,.0556122990970944,.1490800050206098,,.1045,.0798,.0417,.019,.0676,,.249,.1506,.2701,.2599,.4581,,555171,19,2026,41.39406392694064,13891.56381278539,24413.69897260274,7025.74497716895,18951.4095890411,,1000000
19,.0336,.029302683,.585,.46849999,37128000,.0088,0,.0743411690732794,.0362717348105698,.036675367943992,.033968902954863,.0413792005495813,,.1050075562860578,.0305511708064269,.049533511256684,.0734498231439276,.1873414760512143,,.1888,.0508,.0684,.0581,.111,,.6966,.255,.3441,.3349,.5837,,.0673176379527797,.2087997904140634,.0949464274733511,.1255393779557591,.0239673521070198,,.1056120591706838,.0139028292405832,.0357592523413115,.0556122990970944,.1490800050206098,,.1045,.0439,.0416,.019,.0676,,.249,.1506,.2681,.2276,.4581,,555171,19,2027,41.39406392694064,13891.56381278539,24413.69897260274,7025.74497716895,18951.4095890411,,1000000
21,.0308,.030970732,.5673,.4664,8556000,0,0,0,0,0,0,.0008328443275115,,0,.0295094286716591,.2641701143773522,.0443788976727306,.129296046016334,,.0024,.0152,.0585,.009,.0989,,.2615,.2583,.4295,.3449,.4625,,0,0,0,0,.0013325509240183,,0,.0412287787748136,.3754370170741828,.0650758041594559,.2192359323820112,,.0047,.0255,.1439,.0114,.1849,,.7118,.2673,.6247,.4432,.7092000000000001,,63447,21,2025,153.0904109589041,2252.147602739726,1216.533105022831,530.0222602739726,3168.023401826484,,1000000
21,.0308,.030970732,.5673,.4664,8556000,0,0,0,0,0,0,.0008328443275115,,0,.0295094286716591,.2641701143773522,.0443788976727306,.129296046016334,,.0024,.0152,.0585,.009,.0989,,.2615,.2583,.4223,.3449,.4625,,0,0,0,0,.0013325509240183,,0,.0412287787748136,.3754370170741828,.0650758041594559,.2192359323820112,,.0047,.0255,.1146,.0114,.1833,,.7118,.2673,.4861,.3807,.6778999999999999,,63447,21,2026,153.0904109589041,2252.147602739726,1216.533105022831,530.0222602739726,3168.023401826484,,1000000
21,.0308,.030970732,.5673,.4664,8556000,0,0,0,0,0,0,.0008328443275115,,0,.0295094286716591,.2641701143773522,.0443788976727306,.129296046016334,,.0024,.0152,.0585,.009,.0989,,.2615,.2583,.4151,.3449,.4625,,0,0,0,0,.0013325509240183,,0,.0412287787748136,.3754370170741828,.0650758041594559,.2192359323820112,,.0047,.0255,.0854,.0114,.1816,,.7118,.2673,.3475,.3183,.6466,,63447,21,2027,153.0904109589041,2252.147602739726,1216.533105022831,530.0222602739726,3168.023401826484,,1000000
23,.0296,.027118733,.6827,.50160003,69131000,0,.0510872229419798,.2384192437839824,.4307551567824518,.2237446464032116,.0831561954571496,.0715632788161909,,.325844764653986,.1641860823819892,.5033891762567185,.5712130048970078,.4080483729112053,,.025,.0062,.0373,.022,.1496,,.0742,.0311,.0482,.1055,.0689,,.2837372526993296,.1443734705718708,.2050674978369753,.0714395418866426,.316954070699528,,.4343255017099532,.2115090101202615,.7101373798423132,.7543056167588693,.7027469565801017,,.0061,.0069,.0131,.0336,.0514,,.1725,.1461,.1101,.2749,.2665,,460641,23,2025,504.2439497716895,9886.2850456621,16715.09394977169,7496.213812785388,16419.82808219178,,1000000
23,.0296,.027118733,.6827,.50160003,69131000,0,.0510872229419798,.2384192437839824,.4307551567824518,.2237446464032116,.0831561954571496,.0715632788161909,,.325844764653986,.1641860823819892,.5033891762567185,.5712130048970078,.4080483729112053,,.025,.0062,.0373,.022,.1369,,.0742,.0311,.0482,.1055,.0689,,.2837372526993296,.1443734705718708,.2050674978369753,.0714395418866426,.316954070699528,,.4343255017099532,.2115090101202615,.7101373798423132,.7543056167588693,.7027469565801017,,.0061,.0069,.0131,.0336,.0514,,.1725,.1461,.1101,.2704,.2665,,460641,23,2026,504.2439497716895,9886.2850456621,16715.09394977169,7496.213812785388,16419.82808219178,,1000000
23,.0296,.027118733,.6827,.50160003,69131000,0,.0510872229419798,.2384192437839824,.4307551567824518,.2237446464032116,.0831561954571496,.0715632788161909,,.325844764653986,.1641860823819892,.5033891762567185,.5712130048970078,.4080483729112053,,.025,.0062,.0373,.022,.1241,,.0742,.0311,.0482,.1055,.0689,,.2837372526993296,.1443734705718708,.2050674978369753,.0714395418866426,.316954070699528,,.4343255017099532,.2115090101202615,.7101373798423132,.7543056167588693,.7027469565801017,,.0061,.0069,.0131,.0336,.0514,,.1725,.1461,.1101,.2659,.2665,,460641,23,2027,504.2439497716895,9886.2850456621,16715.09394977169,7496.213812785388,16419.82808219178,,1000000
24,.0485,.00085194426,.5596,.54000002,12000,0,0,,0,,,0,,,0,,,0,,.3121,.2086,.1464,.1701,.2385,,1.4144,0,.7171,.7249,0,,,0,,,0,,,0,,,0,,.5265,.1875,.2299,.1938,.1779,,1.6563,0,.6851,.7037,0,,16433,24,2025,,1708.469520547945,,,23.10616438356164,,1000000
24,.0485,.00085194426,.5596,.54000002,12000,0,0,,0,,,0,,,0,,,0,,.3121,.1879,.1464,.1701,.2385,,1.4144,0,.7171,.7249,0,,,0,,,0,,,0,,,0,,.5265,.1875,.2299,.1938,.1779,,1.6563,0,.6851,.7037,0,,16433,24,2026,,1708.469520547945,,,23.10616438356164,,1000000
24,.0485,.00085194426,.5596,.54000002,12000,0,0,,0,,,0,,,0,,,0,,.3121,.1672,.1464,.1701,.2385,,1.4144,0,.7171,.7249,0,,,0,,,0,,,0,,,0,,.5265,.1875,.2299,.1938,.1779,,1.6563,0,.6851,.7037,0,,16433,24,2027,,1708.469520547945,,,23.10616438356164,,1000000
29,.0491,.058466185,.442,.36000001,9378000,.2241,.0097601784718349,.1281591074460344,.1202590735544414,.2314180294224874,.1384688761053419,.2728455062515105,,.9461816809864346,.6460718524311149,.7121738137553861,.4406303133196114,1.013306010068969,,.3021,.1239,.2168,.1907,.2869,,1.7782,1.5651,1.5888,1.756,1.7235,,.1281591074460344,.1381663063311714,.2885156590177289,.1491838338057086,.3327759949668586,,1.544452872160851,1.056687342257388,1.298100836132892,.9538204621445923,1.960461083931953,,.4548,.1623,.3923,.2273,.4121,,2.2533,1.8873,1.8938,2.0866,2.1495,,59590,29,2025,232.9777397260274,620.4052511415525,880.7989726027397,632.591095890411,3858.866666666667,,1000000
29,.0491,.058466185,.442,.36000001,9378000,.2241,.0097601784718349,.1281591074460344,.1202590735544414,.2314180294224874,.1384688761053419,.2728455062515105,,.9461816809864346,.6460718524311149,.7121738137553861,.4406303133196114,1.013306010068969,,.3021,.1239,.1862,.1868,.2843,,1.6198,1.1095,1.1751,1.2636,1.3937,,.1281591074460344,.1381663063311714,.2885156590177289,.1491838338057086,.3327759949668586,,1.544452872160851,1.056687342257388,1.298100836132892,.9538204621445923,1.960461083931953,,.4548,.1623,.3196,.2162,.3938,,1.9888,1.2738,1.3142,1.4234,1.672,,59590,29,2026,232.9777397260274,620.4052511415525,880.7989726027397,632.591095890411,3858.866666666667,,1000000
29,.0491,.058466185,.442,.36000001,9378000,.2241,.0097601784718349,.1281591074460344,.1202590735544414,.2314180294224874,.1384688761053419,.2728455062515105,,.9461816809864346,.6460718524311149,.7121738137553861,.4406303133196114,1.013306010068969,,.3021,.1239,.1556,.183,.2818,,1.4614,.6538,.7614,.7712,1.0639,,.1281591074460344,.1381663063311714,.2885156590177289,.1491838338057086,.3327759949668586,,1.544452872160851,1.056687342257388,1.298100836132892,.9538204621445923,1.960461083931953,,.4548,.1623,.2468,.205,.3754,,1.7243,.6603,.7346,.7602,1.1944,,59590,29,2027,232.9777397260274,620.4052511415525,880.7989726027397,632.591095890411,3858.866666666667,,1000000
30,.0296,.025819136,.4789,.58209997,17015000,0,.0001523229246002,0,0,0,0,.0028541865162274,,.8147413897238034,.0453116797635341,.0800451682895049,.0823530645117525,.1016087632958061,,.2466,.1546,.1502,.1574,.2027,,.341,.1967,.0876,.0859,.2268,,0,0,0,0,.0028541865162274,,1.833612822389442,.0929666022196274,.1584192838341879,.178018731751517,.2168116337876351,,.0663,.065,.0629,.0627,.1671,,.4654,.216,.0811,.0915,.2637,,92567,30,2025,32.13082191780822,2587.106506849315,2484.771461187215,1851.13698630137,3218.175799086758,,1000000
30,.0296,.025819136,.4789,.58209997,17015000,0,.0001523229246002,0,0,0,0,.0028541865162274,,.8147413897238034,.0453116797635341,.0800451682895049,.0823530645117525,.1016087632958061,,.2411,.1081,.1128,.1129,.1642,,.341,.1967,.0876,.0859,.2268,,0,0,0,0,.0028541865162274,,1.833612822389442,.0929666022196274,.1584192838341879,.178018731751517,.2168116337876351,,.0663,.065,.0628,.0627,.1601,,.4654,.216,.0811,.0915,.2637,,92567,30,2026,32.13082191780822,2587.106506849315,2484.771461187215,1851.13698630137,3218.175799086758,,1000000
